,etiqueta
395017,5
395019,0
395022,5
395023,5
395024,0
395026,5
395028,5
395029,5
395030,5
395031,5
395036,5
395037,5
395038,5
395041,4
395043,5
395053,5
395054,5
395057,5
395058,5
395059,5
395060,5
395061,5
395064,5
395065,5
395067,5
395068,5
395069,2
395071,5
395072,5
395075,5
395077,5
395079,5
395082,0
395084,5
395085,5
395088,5
395091,5
395093,5
395094,3
395095,3
395096,0
395098,3
395104,5
395109,5
395111,0
395112,5
395114,5
395117,5
395118,5
395121,5
395122,3
395123,3
395125,5
395127,3
395128,0
395129,5
395130,4
395131,5
395132,5
395139,5
395143,5
395144,5
395145,5
395147,0
395148,5
395151,5
395154,5
395156,0
395158,3
395159,1
395160,0
395164,5
395166,5
395167,5
395169,5
395172,4
395173,5
395175,5
395176,5
395178,5
395179,5
395181,5
395185,3
395190,5
395192,5
395195,5
395196,5
395197,5
395199,5
395200,5
395203,5
395204,3
395206,5
395208,5
395209,5
395214,3
395216,5
395219,5
395223,3
395226,5
395227,5
395228,5
395234,3
395235,5
395236,5
395245,5
395246,5
395249,5
395252,5
395254,0
395255,5
395257,5
395260,0
395262,5
395265,5
395269,0
395270,5
395273,5
395274,5
395276,3
395278,2
395280,5
395284,3
395288,0
395291,5
395292,0
395293,5
395294,5
395296,5
395297,5
395302,5
395304,5
395305,5
395312,5
395314,1
395315,3
395318,0
395319,5
395320,5
395321,5
395322,5
395325,5
395327,5
395329,5
395336,5
395337,5
395341,5
395343,5
395344,5
395345,5
395352,5
395355,5
395356,5
395357,5
395361,5
395362,1
395364,5
395365,5
395366,5
395372,5
395373,3
395379,5
395381,5
395383,0
395390,5
395393,0
395394,0
395397,0
395398,2
395399,5
395400,3
395401,5
395402,5
395405,3
395406,5
395409,5
395410,5
395412,5
395416,0
395418,0
395420,5
395421,5
395422,2
395423,5
395424,0
395426,5
395427,5
395429,5
395432,5
395433,1
395434,5
395436,5
395439,5
395440,5
395443,2
395446,5
395447,5
395449,5
395450,2
395453,5
395454,5
395455,0
395456,5
395458,5
395459,5
395461,3
395465,5
395467,5
395470,5
395472,5
395474,5
395475,5
395482,5
395484,5
395485,2
395486,5
395488,0
395490,4
395491,5
395494,5
395496,5
395497,0
395499,5
395501,5
395502,5
395503,5
395506,1
395508,5
395510,5
395513,3
395514,5
395519,5
395521,5
395522,5
395523,0
395526,5
395531,5
395532,5
395534,5
395535,3
395536,0
395542,5
395543,3
395544,5
395547,5
395549,5
395550,5
395553,2
395555,2
395556,5
395557,5
395561,0
395562,5
395563,5
395567,5
395568,5
395569,-1
395570,1
395572,5
395576,4
395579,5
395580,5
395581,5
395582,5
395583,3
395585,2
395587,5
395590,2
395594,5
395595,5
395596,5
395598,1
395599,5
395600,5
395601,5
395603,5
395605,5
395606,5
395608,5
395611,5
395614,5
395616,5
395621,2
395622,5
395623,5
395625,5
395626,5
395629,5
395631,2
395632,0
395634,2
395635,5
395638,5
395639,4
395641,0
395643,5
395644,5
395646,5
395649,5
395650,0
395652,5
395655,2
395657,5
395661,5
395665,1
395666,0
395668,5
395670,2
395674,5
395677,2
395680,4
395685,5
395687,5
395688,5
395690,5
395693,5
395694,5
395696,5
395699,5
395700,5
395702,5
395707,5
395711,4
395712,5
395713,5
395719,0
395721,5
395722,2
395723,5
395725,5
395728,0
395729,5
395733,5
395734,5
395735,5
395736,5
395739,5
395740,5
395743,5
395748,5
395749,2
395754,0
395758,5
395759,0
395760,5
395764,5
395767,5
395769,0
395772,5
395774,5
395775,5
395776,5
395780,3
395782,5
395783,5
395784,5
395785,2
395787,0
395790,5
395794,5
395796,0
395797,0
395798,5
395799,5
395801,5
395803,5
395804,5
395805,5
395807,5
395809,5
395813,2
395814,5
395816,5
395817,5
395820,5
395823,5
395824,3
395825,5
395827,5
395831,5
395832,5
395833,5
395839,5
395841,4
395842,5
395843,5
395848,0
395849,5
395850,5
395853,5
395854,5
395858,3
395861,2
395862,5
395863,5
395866,5
395868,5
395869,5
395871,5
395876,5
395877,3
395882,5
395883,5
395885,5
395887,5
395893,0
395894,5
395897,5
395898,5
395899,5
395902,5
395907,5
395910,5
395913,5
395916,5
395917,5
395919,1
395923,2
395924,5
395928,3
395929,5
395930,0
395932,5
395935,0
395937,5
395940,5
395941,5
395942,5
395951,5
395952,5
395957,0
395958,5
395960,5
395962,5
395965,5
395966,5
395968,5
395969,2
395972,5
395973,-1
395974,5
395975,-1
395979,5
395982,5
395986,3
395988,5
395989,3
395990,2
395991,5
395994,5
395996,5
395998,5
395999,5
396004,5
396008,5
396009,5
396010,5
396012,3
396014,0
396018,5
396020,1
396021,2
396025,5
396030,5
396031,5
396032,5
396034,5
396035,2
396036,5
396039,5
396046,0
396047,5
396048,5
396052,5
396055,5
396057,5
396058,5
396059,4
396060,5
396061,5
396063,5
396065,5
396066,5
396067,5
396068,1
396071,5
396074,1
396075,5
396076,5
396077,5
396078,-1
396079,5
396080,5
396082,4
396083,5
396084,5
396085,5
396086,5
396087,5
396088,5
396089,5
396093,5
396094,5
396095,5
396096,3
396097,5
396098,-1
396099,5
396100,5
396101,5
396102,5
396103,5
396104,0
396105,5
396106,2
396107,5
396108,5
396109,5
396110,5
396111,5
396112,2
396113,2
396115,5
396116,5
396118,5
396120,5
396121,5
396125,5
396126,5
396128,5
396129,0
396132,5
396133,5
396134,5
396137,5
396138,5
396139,5
396140,5
396141,5
396142,5
396143,5
396145,5
396146,5
396147,4
396148,5
396149,5
396150,3
396152,2
396153,5
396155,3
396156,-1
396157,5
396158,0
396159,5
396160,5
396161,5
396163,5
396164,1
396165,5
396166,3
396168,5
396169,2
396170,5
396171,5
396173,5
396174,5
396175,4
396177,5
396178,5
396179,4
396180,5
396182,1
396184,5
396185,2
396187,5
396188,5
396189,5
396190,2
396192,5
396193,5
396194,5
396195,5
396196,5
396197,2
396199,5
396201,5
396202,5
396203,5
396205,3
396206,5
396207,2
396208,5
396210,5
396211,5
396213,5
396214,2
396216,0
396219,5
396220,5
396224,5
396225,5
396226,5
396227,5
396228,3
396229,5
396230,3
396231,1
396233,5
396234,5
396235,5
396236,5
396237,5
396238,5
396240,1
396241,2
396244,5
396245,5
396246,5
396247,5
396250,3
396251,5
396252,1
396254,5
396256,5
396258,2
396260,4
396261,4
396262,4
396265,2
396268,3
396269,5
396270,5
396271,5
396272,5
396273,4
396275,5
396282,5
396283,4
396285,5
396286,5
396287,5
396290,5
396291,5
396298,4
396299,5
396300,5
396301,5
396302,5
396304,1
396305,1
396306,0
396307,5
396308,4
396310,5
396311,5
396312,5
396313,5
396314,5
396315,5
396316,5
396318,4
396319,5
396321,5
396322,5
396324,5
396325,5
396326,3
396328,5
396329,0
396330,5
396331,5
396332,5
396333,5
396334,0
396337,5
396338,1
396339,2
396340,5
396341,5
396342,1
396343,2
396344,5
396347,5
396348,5
396349,5
396352,5
396354,5
396357,5
396358,5
396360,5
396361,1
396362,5
396363,5
396366,5
396367,5
396368,5
396369,3
396370,5
396371,5
396373,5
396374,4
396375,5
396377,5
396378,5
396380,2
396381,5
396382,5
396383,5
396385,2
396386,5
396387,4
396388,5
396390,5
396392,5
396393,5
396394,5
396395,4
396396,5
396397,5
396399,5
396400,2
396401,5
396402,5
396405,5
396406,4
396408,5
396409,2
396410,5
396412,5
396413,0
396415,5
396418,5
396422,2
396428,4
396429,3
396430,5
396433,5
396436,4
396437,5
396439,2
396440,5
396441,5
396442,3
396443,0
396444,5
396446,5
396447,2
396448,5
396449,5
396450,5
396451,5
396452,5
396453,5
396454,5
396459,5
396460,5
396461,5
396463,5
396464,5
396465,5
396466,5
396468,5
396469,5
396471,5
396472,5
396477,5
396478,3
396479,5
396485,5
396487,5
396488,5
396489,5
396490,5
396491,2
396493,0
396494,5
396495,5
396498,5
396499,5
396500,5
396502,5
396503,0
396506,5
396507,0
396512,5
396513,5
396515,5
396516,3
396517,1
396519,5
396520,5
396522,5
396523,2
396524,5
396525,5
396527,0
396529,2
396531,5
396532,5
396534,5
396535,5
396536,5
396537,5
396538,2
396539,5
396540,0
396541,5
396543,3
396545,5
396546,5
396547,5
396548,2
396552,5
396553,5
396557,5
396558,5
396559,0
396560,5
396562,5
396565,5
396567,4
396568,3
396569,5
396570,5
396573,5
396574,5
396576,5
396577,5
396578,1
396580,5
396581,5
396582,5
396583,-1
396584,5
396587,2
396588,5
396589,5
396591,3
396592,5
396593,4
396594,5
396595,0
396597,5
396598,5
396599,5
396600,5
396601,5
396604,3
396605,5
396606,5
396607,3
396608,5
396609,3
396611,5
396612,5
396613,5
396614,5
396615,5
396617,3
396619,5
396620,4
396622,5
396623,5
396624,5
396625,5
396627,5
396628,5
396629,5
396631,5
396632,0
396633,2
396634,5
396635,0
396636,5
396637,5
396638,0
396639,1
396641,4
396643,5
396644,3
396647,5
396648,5
396649,5
396652,5
396653,5
396655,0
396656,2
396660,5
396661,5
396663,4
396664,5
396666,5
396667,5
396668,5
396671,5
396673,5
396674,1
396675,5
396676,5
396677,5
396678,5
396679,3
396681,3
396682,1
396684,5
396686,1
396688,4
396689,5
396690,5
396691,3
396693,0
396694,5
396698,5
396700,5
396701,5
396702,5
396703,3
396704,5
396705,5
396706,4
396709,5
396710,5
396711,5
396712,4
396714,5
396715,5
396716,5
396717,0
396718,3
396719,5
396720,5
396721,5
396723,4
396724,5
396726,5
396727,5
396728,5
396732,5
396733,4
396734,5
396735,5
396737,3
396738,4
396741,5
396742,5
396744,5
396746,5
396747,5
396749,3
396750,5
396751,5
396752,2
396753,5
396758,5
396759,5
396760,3
396761,5
396764,4
396765,3
396766,5
396767,5
396768,4
396769,5
396770,5
396772,3
396773,5
396774,5
396775,5
396777,5
396778,5
396779,4
396780,-1
396781,5
396783,5
396784,5
396785,5
396788,5
396789,5
396790,5
396791,5
396792,3
396793,5
396794,5
396795,5
396796,5
396799,3
396800,5
396803,5
396806,3
396807,5
396808,0
396809,5
396810,5
396811,5
396812,2
396814,5
396815,5
396816,2
396817,4
396819,5
396822,2
396823,5
396824,5
396825,5
396826,0
396827,1
396828,2
396829,5
396830,5
396831,2
396833,5
396835,3
396837,5
396838,5
396840,5
396842,5
396843,4
396844,3
396845,5
396846,5
396848,5
396849,5
396850,5
396851,5
396852,5
396853,5
396854,5
396856,5
396857,3
396858,0
396859,5
396861,5
396862,5
396863,1
396864,5
396865,5
396866,5
396867,3
396869,5
396870,5
396872,2
396873,5
396875,5
396876,3
396878,5
396881,5
396882,5
396883,5
396884,4
396885,5
396886,1
396887,1
396888,5
396890,4
396891,5
396892,5
396893,5
396894,5
396895,3
396896,5
396897,5
396898,0
396901,4
396903,5
396904,2
396907,5
396908,5
396909,5
396911,2
396912,5
396913,1
396915,1
396916,4
396917,5
396918,0
396924,2
396925,5
396926,5
396927,5
396928,5
396929,3
396931,5
396932,5
396933,5
396934,5
396935,2
396936,5
396937,0
396938,4
396939,3
396940,1
396941,5
396942,3
396943,5
396944,5
396945,5
396946,5
396947,5
396950,5
396951,1
396954,5
396956,5
396957,4
396958,5
396959,5
396960,0
396961,5
396968,3
396969,5
396970,2
396972,3
396973,5
396974,2
396975,5
396977,5
396978,2
396979,5
396980,5
396981,5
396982,5
396983,0
396985,5
396988,5
396989,5
396990,5
396991,5
396992,2
396993,3
396994,5
396997,5
396998,5
396999,5
397000,5
397001,5
397003,5
397004,5
397006,5
397007,5
397008,3
397009,4
397011,4
397012,5
397013,5
397014,2
397015,2
397017,5
397018,5
397019,2
397020,5
397021,5
397022,5
397025,5
397026,5
397027,0
397028,5
397029,5
397030,5
397031,3
397032,5
397034,-1
397035,5
397036,-1
397037,4
397038,5
397039,5
397040,5
397042,3
397043,5
397044,5
397046,2
397047,1
397048,1
397051,5
397052,5
397053,5
397054,2
397055,4
397056,3
397057,5
397058,4
397062,5
397063,3
397064,4
397067,5
397070,5
397071,5
397073,5
397074,2
397077,5
397079,5
397080,5
397084,5
397086,5
397087,5
397088,5
397089,5
397090,5
397091,5
397092,3
397093,0
397095,5
397096,5
397097,5
397098,5
397099,2
397100,5
397103,5
397104,5
397108,5
397109,5
397110,1
397111,5
397112,0
397113,5
397116,5
397118,5
397120,5
397123,5
397124,2
397127,5
397128,5
397129,2
397131,5
397134,4
397135,5
397136,5
397137,5
397138,5
397139,5
397141,2
397142,5
397144,5
397146,5
397147,5
397149,5
397150,5
397151,5
397152,5
397153,5
397154,3
397155,4
397158,5
397159,2
397160,5
397161,5
397163,5
397164,5
397167,5
397168,5
397170,5
397171,5
397172,5
397173,2
397174,5
397179,5
397180,5
397181,5
397184,3
397185,2
397187,4
397188,5
397189,5
397190,5
397191,2
397193,5
397194,2
397196,5
397199,5
397200,2
397202,5
397204,3
397205,5
397206,3
397208,5
397210,3
397211,5
397212,5
397214,5
397215,1
397216,5
397217,5
397219,5
397220,5
397223,5
397224,5
397226,5
397227,3
397230,5
397231,5
397232,5
397233,5
397234,2
397237,1
397241,5
397242,5
397243,5
397244,0
397245,5
397249,5
397251,5
397253,5
397254,5
397255,2
397257,3
397259,-1
397260,3
397265,4
397266,5
397267,5
397268,5
397269,5
397270,5
397271,5
397272,5
397275,4
397276,5
397278,5
397281,5
397283,3
397284,5
397286,5
397288,5
397290,5
397292,5
397293,5
397294,5
397297,5
397298,2
397302,3
397303,5
397304,3
397305,5
397306,5
397308,5
397310,5
397312,5
397313,2
397316,5
397319,0
397321,5
397322,0
397323,3
397325,5
397327,5
397328,3
397330,5
397331,5
397334,5
397338,5
397341,5
397342,5
397343,5
397345,5
397346,5
397347,4
397349,5
397350,5
397353,3
397355,5
397357,5
397358,5
397359,1
397360,5
397365,5
397366,5
397367,5
397368,5
397369,5
397370,3
397371,5
397372,5
397373,5
397374,5
397377,5
397378,5
397379,5
397380,5
397384,5
397385,5
397386,5
397387,5
397388,2
397389,5
397391,2
397393,5
397394,5
397395,5
397396,5
397397,5
397398,1
397399,5
397400,5
397401,0
397402,5
397404,4
397406,5
397407,5
397408,5
397409,2
397410,1
397411,5
397412,1
397415,5
397416,5
397418,5
397419,0
397420,5
397422,5
397423,5
397424,1
397425,5
397427,5
397431,4
397432,5
397433,5
397435,5
397437,4
397440,5
397441,5
397450,5
397451,5
397453,5
397456,5
397457,5
397464,3
397467,5
397468,5
397469,5
397476,5
397477,0
397478,5
397479,5
397484,5
397485,5
397487,3
397490,5
397493,0
397494,3
397496,5
397498,5
397500,5
397501,5
397503,5
397504,1
397505,5
397507,5
397508,3
397509,5
397513,5
397521,5
397526,5
397527,5
397529,5
397530,5
397532,0
397533,5
397536,5
397537,-1
397538,5
397539,3
397540,5
397542,5
397545,2
397547,5
397548,0
397552,5
397554,5
397559,5
397562,5
397563,5
397565,4
397566,5
397568,5
397570,5
397571,0
397572,5
397575,4
397576,3
397578,5
397581,5
397582,5
397583,5
397584,5
397586,4
397587,5
397591,5
397593,5
397594,5
397595,5
397597,1
397598,3
397603,5
397605,3
397609,5
397614,5
397617,5
397619,5
397622,2
397624,5
397626,2
397627,3
397630,5
397631,4
397632,5
397633,5
397634,2
397635,4
397637,5
397642,5
397643,5
397645,5
397646,5
397647,5
397648,1
397650,1
397652,5
397653,1
397655,5
397658,5
397659,5
397660,1
397661,5
397662,4
397664,5
397667,5
397668,5
397675,5
397677,5
397678,4
397681,0
397682,5
397685,5
397687,5
397688,0
397690,5
397691,5
397692,3
397693,3
397698,5
397699,4
397700,1
397701,1
397702,5
397703,5
397704,5
397705,2
397706,3
397708,5
397710,1
397711,5
397713,5
397714,5
397716,5
397717,1
397718,2
397719,5
397722,5
397723,2
397724,5
397725,3
397726,2
397727,5
397729,5
397730,5
397732,5
397733,5
397734,1
397737,5
397739,2
397740,5
397741,1
397742,3
397743,5
397745,1
397746,0
397748,5
397751,5
397752,5
397753,1
397756,1
397757,5
397758,3
397763,2
397764,2
397766,5
397767,5
397768,4
397769,5
397770,5
397771,1
397772,5
397773,2
397774,5
397776,5
397778,5
397779,3
397782,2
397784,5
397785,5
397786,5
397788,5
397792,2
397793,2
397794,5
397795,5
397796,5
397801,1
397802,5
397805,5
397806,2
397807,3
397809,5
397810,5
397811,0
397819,5
397820,0
397821,1
397825,5
397829,5
397831,3
397832,2
397836,5
397838,5
397842,5
397844,5
397845,5
397851,5
397853,2
397855,5
397856,5
397857,5
397858,5
397859,3
397860,1
397863,5
397868,5
397869,5
397870,0
397871,5
397872,5
397873,5
397874,5
397875,3
397877,0
397878,5
397879,5
397880,2
397882,5
397885,5
397887,5
397889,5
397891,3
397892,5
397893,3
397895,5
397896,5
397899,5
397900,5
397901,5
397902,5
397904,5
397905,5
397906,2
397907,5
397908,4
397916,5
397917,5
397921,5
397923,5
397925,5
397926,1
397927,5
397929,5
397931,2
397933,5
397937,5
397939,5
397940,3
397941,5
397942,5
397944,5
397946,5
397947,5
397949,4
397951,2
397953,1
397954,5
397955,3
397957,5
397958,2
397959,-1
397960,5
397962,5
397969,1
397971,5
397976,5
397978,5
397981,5
397982,5
397985,2
397986,5
397987,5
397989,5
397992,5
397994,4
397997,5
397999,5
398002,5
398003,5
398014,0
398017,2
398022,5
398023,1
398026,1
398027,5
398028,5
398029,5
398034,3
398035,5
398037,5
398038,0
398039,1
398041,5
398042,2
398046,5
398047,5
398049,4
398051,5
398054,5
398056,5
398057,5
398059,5
398061,5
398062,5
398064,5
398065,5
398066,5
398067,0
398073,3
398074,5
398076,5
398077,5
398079,5
398080,5
398081,5
398083,5
398088,2
398089,5
398090,5
398091,5
398092,4
398095,4
398097,5
398098,5
398102,5
398103,-1
398104,2
398106,5
398107,5
398109,5
398110,5
398113,1
398116,4
398117,5
398118,3
398119,5
398123,5
398124,5
398127,5
398128,-1
398129,1
398131,5
398134,5
398135,5
398138,1
398144,5
398149,5
398150,5
398151,3
398155,5
398157,5
398158,5
398161,5
398162,1
398163,5
398165,5
398166,2
398170,5
398171,5
398172,5
398173,4
398175,5
398177,2
398178,5
398179,5
398180,3
398181,5
398182,5
398183,0
398185,5
398186,5
398188,4
398189,0
398190,5
398191,5
398195,5
398196,5
398198,5
398201,5
398202,5
398203,5
398205,5
398207,4
398208,4
398209,5
398212,1
398214,4
398217,4
398218,1
398219,3
398220,5
398222,5
398223,1
398227,0
398229,1
398230,5
398233,3
398238,5
398239,5
398243,4
398245,5
398246,5
398247,1
398248,5
398250,3
398255,5
398256,5
398258,5
398259,5
398262,5
398265,5
398266,5
398267,5
398269,1
398271,5
398272,5
398273,5
398274,3
398276,3
398277,5
398279,4
398281,1
398283,5
398286,5
398287,5
398288,5
398289,3
398290,3
398291,5
398293,0
398294,5
398295,5
398296,5
398298,5
398303,5
398304,5
398306,5
398307,5
398308,4
398310,5
398311,5
398313,3
398314,0
398318,5
398319,5
398320,2
398321,3
398326,5
398327,3
398329,5
398332,5
398333,5
398337,5
398340,5
398341,0
398342,5
398344,4
398346,5
398347,4
398348,5
398350,5
398351,5
398352,-1
398354,5
398355,5
398356,5
398357,5
398359,5
398360,5
398361,5
398363,5
398364,5
398367,5
398368,1
398372,5
398374,5
398375,2
398378,5
398379,4
398381,3
398383,5
398384,1
398385,5
398386,2
398388,5
398392,5
398394,1
398397,5
398399,5
398402,5
398407,1
398408,5
398413,5
398417,5
398418,5
398420,2
398421,4
398426,5
398427,0
398429,5
398430,5
398432,3
398433,2
398434,5
398435,5
398437,1
398438,0
398441,5
398442,3
398444,5
398447,5
398453,5
398455,5
398457,5
398459,5
398460,3
398461,5
398462,4
398463,1
398464,5
398465,1
398468,5
398469,5
398476,5
398478,0
398481,5
398482,3
398483,5
398484,5
398487,4
398488,5
398490,5
398491,1
398492,3
398493,5
398494,5
398495,5
398496,0
398497,1
398498,5
398499,5
398500,5
398501,5
398504,5
398505,5
398507,5
398509,5
398510,0
398511,1
398512,1
398515,5
398517,5
398520,5
398524,5
398525,1
398527,4
398528,5
398532,5
398533,4
398534,5
398535,5
398536,4
398537,0
398538,5
398539,1
398540,5
398542,5
398543,5
398545,5
398547,5
398548,5
398549,5
398551,3
398552,5
398553,3
398554,5
398555,5
398556,5
398557,5
398560,5
398561,5
398562,5
398563,5
398565,5
398566,5
398569,5
398571,5
398573,5
398575,5
398576,5
398584,5
398585,5
398588,5
398589,3
398598,5
398600,5
398602,5
398603,3
398604,1
398609,5
398610,5
398611,5
398615,2
398618,2
398619,-1
398620,5
398622,3
398623,5
398627,0
398628,5
398629,5
398630,5
398631,5
398632,2
398634,5
398635,5
398636,-1
398640,2
398642,1
398645,5
398647,5
398649,5
398650,5
398651,5
398652,5
398653,3
398654,5
398655,5
398657,0
398658,5
398659,5
398660,5
398662,5
398663,5
398664,5
398665,5
398667,5
398668,5
398670,5
398671,5
398672,5
398673,5
398674,4
398678,5
398680,3
398682,5
398684,5
398685,5
398686,0
398688,5
398689,1
398690,1
398691,4
398692,1
398693,2
398694,5
398695,5
398697,5
398698,1
398701,5
398703,4
398705,2
398706,5
398707,5
398709,0
398710,3
398713,3
398714,0
398716,2
398718,5
398719,1
398720,4
398721,5
398722,5
398729,2
398730,5
398731,5
398733,3
398734,5
398741,5
398742,5
398744,5
398745,5
398746,5
398749,5
398750,5
398752,3
398753,5
398754,5
398755,5
398758,5
398760,5
398761,5
398762,5
398763,5
398768,5
398769,5
398770,5
398772,5
398773,5
398774,5
398776,5
398777,5
398781,5
398782,5
398784,3
398786,5
398788,5
398789,5
398790,5
398792,5
398793,5
398794,0
398796,5
398798,0
398803,5
398806,5
398808,5
398811,2
398813,5
398820,5
398821,2
398822,5
398824,5
398825,5
398827,5
398828,5
398836,5
398837,3
398838,3
398839,0
398841,5
398842,5
398843,5
398844,5
398846,3
398847,5
398848,0
398849,5
398850,5
398853,5
398859,5
398860,2
398865,5
398866,5
398870,5
398871,2
398872,5
398874,3
398876,3
398879,5
398880,5
398882,0
398883,5
398890,5
398895,5
398897,4
398898,0
398902,0
398903,5
398906,5
398909,2
398911,5
398913,5
398916,5
398917,5
398919,5
398921,2
398922,2
398923,0
398924,5
